transaction_date,value_date,description,reference,debit,credit,balance
2024-11-18,2024-11-18,Project payment - Customer_0014,REF27698880,0.0,15.09,43508.99
2024-11-18,2024-11-18,Project payment - Customer_0011,REF86424413,0.0,71.08,43580.07
2024-11-18,2024-11-18,Project payment - Customer_0026,REF26800878,0.0,45.17,43625.24
2024-11-19,2024-11-19,Project payment - Customer_0034,REF66886281,0.0,145.38,43770.62
2024-11-19,2024-11-19,Payment from Customer_0010,REF60712689,0.0,195.46,43966.08
2024-11-19,2024-11-19,Payment from Customer_0001,REF68732292,0.0,125.1,44091.18
2024-11-19,2024-11-19,Invoice payment - Customer_0078,REF99862704,0.0,80.1,44171.28
2024-11-19,2024-11-19,Payment from Customer_0028,REF19771863,0.0,48.16,44219.44
2024-11-20,2024-11-20,Payment from Customer_0081,REF38958900,0.0,114.13,44333.57
2024-11-20,2024-11-20,Project payment - Customer_0013,REF11975401,0.0,105.29,44438.86
2024-11-20,2024-11-20,Service payment - Customer_0060,REF43826533,0.0,87.23,44526.09
2024-11-20,2024-11-20,Payment from Customer_0033,REF52931264,0.0,112.7,44638.79
2024-11-20,2024-11-20,Invoice payment - Customer_0069,REF99510032,0.0,128.18,44766.97
2024-11-20,2024-11-20,Service payment - Customer_0009,REF52754417,0.0,112.83,44879.8
2024-11-20,2024-11-20,Payment from Customer_0031,REF70274537,0.0,120.5,45000.3
2024-11-20,2024-11-20,Payment from Customer_0091,REF98842880,0.0,116.38,45116.68
2024-11-21,2024-11-21,Payment from Customer_0055,REF92485192,0.0,168.84,45285.52
2024-11-21,2024-11-21,Service payment - Customer_0039,REF19296035,0.0,99.6,45385.12
2024-11-21,2024-11-21,Service payment - Customer_0028,REF33153334,0.0,45.03,45430.15
2024-11-21,2024-11-21,Payment from Customer_0043,REF27075781,0.0,132.08,45562.23
2024-11-21,2024-11-21,Invoice payment - Customer_0001,REF82095298,0.0,114.64,45676.87
2024-11-21,2024-11-21,Project payment - Customer_0053,REF75594016,0.0,125.66,45802.53
2024-11-21,2024-11-21,Payment from Customer_0080,REF39582428,0.0,186.25,45988.78
2024-11-21,2024-11-21,Project payment - Customer_0044,REF60379772,0.0,89.76,46078.54
2024-11-21,2024-11-21,Project payment - Customer_0046,REF89090479,0.0,151.83,46230.37
2024-11-22,2024-11-22,Utility bill payment,REF94998216,171.86,0.0,46058.51
2024-11-22,2024-11-22,Payment from Customer_0038,REF79422627,0.0,131.36,46189.87
2024-11-22,2024-11-22,Project payment - Customer_0093,REF55494918,0.0,71.77,46261.64
2024-11-22,2024-11-22,Payment from Customer_0077,REF69004155,0.0,106.02,46367.66
2024-11-22,2024-11-22,Project payment - Customer_0047,REF66100687,0.0,76.92,46444.58
2024-11-22,2024-11-22,Project payment - Customer_0020,REF67161496,0.0,88.1,46532.68
2024-11-22,2024-11-22,Project payment - Customer_0013,REF48200958,0.0,122.49,46655.17
2024-11-22,2024-11-22,Invoice payment - Customer_0054,REF60835478,0.0,203.91,46859.08
2024-11-22,2024-11-22,Payment from Customer_0057,REF75313988,0.0,140.2,46999.28
2024-11-22,2024-11-22,Payment from Customer_0088,REF32932545,0.0,88.25,47087.53
2024-11-22,2024-11-22,Invoice payment - Customer_0061,REF39031655,0.0,77.39,47164.92
2024-11-22,2024-11-22,Service payment - Customer_0059,REF51160475,0.0,12.6,47177.52
2024-11-22,2024-11-22,Project payment - Customer_0075,REF91996759,0.0,140.65,47318.17
2024-11-23,2024-11-23,Invoice payment - Customer_0014,REF31352583,0.0,16.27,47334.44
2024-11-23,2024-11-23,Payment from Customer_0073,REF49460456,0.0,52.24,47386.68
2024-11-23,2024-11-23,Payment from Customer_0047,REF10227081,0.0,135.47,47522.15
2024-11-23,2024-11-23,Service payment - Customer_0043,REF27189064,0.0,164.44,47686.59
2024-11-23,2024-11-23,Project payment - Customer_0065,REF19697599,0.0,167.14,47853.73
2024-11-23,2024-11-23,Service payment - Customer_0011,REF83051209,0.0,74.78,47928.51
2024-11-23,2024-11-23,Invoice payment - Customer_0094,REF44365116,0.0,168.07,48096.58
2024-11-23,2024-11-23,Payment from Customer_0034,REF23233441,0.0,186.91,48283.49
2024-11-23,2024-11-23,Payment from Customer_0020,REF40228969,0.0,107.5,48390.99
2024-11-23,2024-11-23,Invoice payment - Customer_0064,REF19759747,0.0,175.4,48566.39
2024-11-24,2024-11-24,Payment from Customer_0081,REF18901609,0.0,136.13,48702.52
2024-11-24,2024-11-24,Invoice payment - Customer_0042,REF95918916,0.0,46.96,48749.48
2024-11-24,2024-11-24,Invoice payment - Customer_0048,REF21374957,0.0,143.95,48893.43
2024-11-24,2024-11-24,Project payment - Customer_0027,REF18212594,0.0,51.32,48944.75
2024-11-24,2024-11-24,Invoice payment - Customer_0084,REF61408089,0.0,187.94,49132.69
2024-11-24,2024-11-24,Project payment - Customer_0067,REF87374954,0.0,85.79,49218.48
2024-11-24,2024-11-24,Payment from Customer_0088,REF63019527,0.0,135.5,49353.98
2024-11-24,2024-11-24,Service payment - Customer_0038,REF15723877,0.0,129.63,49483.61
2024-11-25,2024-11-25,Payment from Customer_0009,REF80959215,0.0,74.84,49558.45
2024-11-25,2024-11-25,Invoice payment - Customer_0063,REF95894081,0.0,55.19,49613.64
2024-11-25,2024-11-25,Invoice payment - Customer_0032,REF39762852,0.0,100.23,49713.87
2024-11-25,2024-11-25,Service payment - Customer_0071,REF23886166,0.0,253.43,49967.3
2024-11-25,2024-11-25,Payment from Customer_0017,REF47487449,0.0,91.48,50058.78
2024-11-25,2024-11-25,Invoice payment - Customer_0045,REF17636058,0.0,290.31,50349.09
2024-11-25,2024-11-25,Service payment - Customer_0072,REF61327165,0.0,86.94,50436.03
2024-11-26,2024-11-26,Invoice payment - Customer_0077,REF93018486,0.0,105.06,50541.09
2024-11-26,2024-11-26,Project payment - Customer_0044,REF21375457,0.0,63.14,50604.23
2024-11-26,2024-11-26,Project payment - Customer_0082,REF78624381,0.0,44.74,50648.97
2024-11-26,2024-11-26,Payment from Customer_0054,REF76551068,0.0,206.44,50855.41
2024-11-26,2024-11-26,Payment from Customer_0063,REF92005227,0.0,74.1,50929.51
2024-11-26,2024-11-26,Payment from Customer_0000,REF70221298,0.0,206.23,51135.74
2024-11-26,2024-11-26,Service payment - Customer_0071,REF98773225,0.0,231.48,51367.22
2024-11-26,2024-11-26,Invoice payment - Customer_0076,REF62367607,0.0,120.99,51488.21
2024-11-26,2024-11-26,Invoice payment - Customer_0096,REF29837160,0.0,84.73,51572.94
2024-11-26,2024-11-26,Project payment - Customer_0091,REF64582999,0.0,81.75,51654.69
2024-11-26,2024-11-26,Payment from Customer_0011,REF32374770,0.0,107.1,51761.79
2024-11-27,2024-11-27,Project payment - Customer_0027,REF72750202,0.0,54.05,51815.84
2024-11-27,2024-11-27,Service payment - Customer_0044,REF85158441,0.0,59.37,51875.21
2024-11-27,2024-11-27,Service payment - Customer_0009,REF28333368,0.0,113.3,51988.51
2024-11-27,2024-11-27,Service payment - Customer_0091,REF90701266,0.0,125.55,52114.06
2024-11-27,2024-11-27,Service payment - Customer_0093,REF78903244,0.0,67.42,52181.48
2024-11-27,2024-11-27,Invoice payment - Customer_0057,REF46685387,0.0,169.19,52350.67
2024-11-27,2024-11-27,Payment from Customer_0092,REF69840862,0.0,69.64,52420.31
2024-11-27,2024-11-27,Service payment - Customer_0003,REF47660940,0.0,117.77,52538.08
2024-11-27,2024-11-27,Project payment - Customer_0012,REF50923484,0.0,169.42,52707.5
2024-11-27,2024-11-27,Project payment - Customer_0005,REF22501237,0.0,43.59,52751.09
2024-11-27,2024-11-27,Service payment - Customer_0022,REF45158054,0.0,180.46,52931.55
2024-11-28,2024-11-28,Invoice payment - Customer_0090,REF96069711,0.0,98.51,53030.06
2024-11-28,2024-11-28,Payment from Customer_0025,REF30805941,0.0,23.04,53053.1
2024-11-28,2024-11-28,Payment from Customer_0087,REF93740616,0.0,187.86,53240.96
2024-11-28,2024-11-28,Invoice payment - Customer_0043,REF48350252,0.0,189.81,53430.77
2024-11-28,2024-11-28,Service payment - Customer_0055,REF44724012,0.0,145.78,53576.55
2024-11-28,2024-11-28,Service payment - Customer_0046,REF48016278,0.0,146.82,53723.37
2024-11-28,2024-11-28,Invoice payment - Customer_0089,REF53627676,0.0,146.87,53870.24
2024-11-28,2024-11-28,Payment from Customer_0027,REF51286804,0.0,52.05,53922.29
2024-11-28,2024-11-28,Invoice payment - Customer_0072,REF34260046,0.0,48.5,53970.79
2024-11-28,2024-11-28,Payment from Customer_0005,REF56594401,0.0,45.54,54016.33
2024-11-28,2024-11-28,Invoice payment - Customer_0045,REF57457079,0.0,229.03,54245.36
2024-11-28,2024-11-28,Invoice payment - Customer_0042,REF77824937,0.0,52.56,54297.92
2024-11-29,2024-11-29,Invoice payment - Customer_0081,REF41328579,0.0,129.6,54427.52
2024-11-29,2024-11-29,Service payment - Customer_0080,REF42708540,0.0,249.9,54677.42
2024-11-29,2024-11-29,Payment from Customer_0086,REF96044135,0.0,127.64,54805.06
2024-11-30,2024-11-30,Service payment - Customer_0001,REF50680086,0.0,107.25,54912.31
2024-11-30,2024-11-30,Project payment - Customer_0019,REF52024723,0.0,73.99,54986.3
2024-11-30,2024-11-30,Service payment - Customer_0017,REF92223805,0.0,130.13,55116.43
2024-11-30,2024-11-30,Payment from Customer_0074,REF20107561,0.0,47.38,55163.81
2024-11-30,2024-11-30,Invoice payment - Customer_0099,REF38970364,0.0,90.25,55254.06
2024-11-30,2024-11-30,Project payment - Customer_0045,REF60895762,0.0,229.28,55483.34
2024-11-30,2024-11-30,Project payment - Customer_0098,REF56103824,0.0,115.23,55598.57
2024-11-30,2024-11-30,Service payment - Customer_0024,REF29758672,0.0,49.5,55648.07
2024-11-30,2024-11-30,Payment from Customer_0011,REF81954748,0.0,69.12,55717.19
2024-11-30,2024-11-30,Invoice payment - Customer_0050,REF33729352,0.0,125.08,55842.27
2024-11-30,2024-11-30,Invoice payment - Customer_0082,REF13650757,0.0,58.81,55901.08
2024-11-30,2024-11-30,Payment from Customer_0002,REF62512733,0.0,101.68,56002.76
2024-12-01,2024-12-01,Invoice payment - Customer_0026,REF32709417,0.0,59.58,56062.34
2024-12-01,2024-12-01,Service payment - Customer_0042,REF69783692,0.0,53.64,56115.98
2024-12-01,2024-12-01,Payment from Customer_0039,REF64445719,0.0,111.71,56227.69
2024-12-01,2024-12-01,Service payment - Customer_0050,REF53931919,0.0,204.76,56432.45
2024-12-01,2024-12-01,Invoice payment - Customer_0087,REF14333740,0.0,148.97,56581.42
2024-12-01,2024-12-01,Payment from Customer_0075,REF18503920,0.0,173.8,56755.22
2024-12-01,2024-12-01,Service payment - Customer_0038,REF71176893,0.0,193.58,56948.8
2024-12-01,2024-12-01,Service payment - Customer_0031,REF57037057,0.0,121.63,57070.43
2024-12-01,2024-12-01,Monthly office rent,REF18334394,1965.83,0.0,55104.6
2024-12-02,2024-12-02,Payment from Customer_0029,REF87540300,0.0,119.58,55224.18
2024-12-02,2024-12-02,Service payment - Customer_0001,REF67081825,0.0,135.32,55359.5
2024-12-02,2024-12-02,Project payment - Customer_0037,REF34496482,0.0,161.48,55520.98
2024-12-02,2024-12-02,Project payment - Customer_0012,REF74109967,0.0,243.61,55764.59
2024-12-02,2024-12-02,Payment from Customer_0032,REF14558762,0.0,153.5,55918.09
2024-12-02,2024-12-02,Project payment - Customer_0080,REF92064509,0.0,243.21,56161.3
2024-12-02,2024-12-02,Service payment - Customer_0045,REF42738309,0.0,257.67,56418.97
2024-12-02,2024-12-02,Invoice payment - Customer_0000,REF86650158,0.0,235.41,56654.38
2024-12-02,2024-12-02,Service payment - Customer_0057,REF24525767,0.0,161.48,56815.86
2024-12-02,2024-12-02,Service payment - Customer_0064,REF11975546,0.0,244.7,57060.56
2024-12-02,2024-12-02,Payment from Customer_0075,REF34802272,0.0,141.02,57201.58
2024-12-03,2024-12-03,Service payment - Customer_0073,REF52609295,0.0,73.69,57275.27
2024-12-03,2024-12-03,Service payment - Customer_0024,REF47593261,0.0,89.22,57364.49
2024-12-03,2024-12-03,Project payment - Customer_0039,REF53966807,0.0,115.3,57479.79
2024-12-03,2024-12-03,Project payment - Customer_0038,REF47918942,0.0,175.02,57654.81
2024-12-03,2024-12-03,Invoice payment - Customer_0085,REF42657107,0.0,85.41,57740.22
2024-12-03,2024-12-03,Invoice payment - Customer_0080,REF97415012,0.0,246.22,57986.44
2024-12-03,2024-12-03,Service payment - Customer_0093,REF51036656,0.0,86.37,58072.81
2024-12-03,2024-12-03,Payment from Customer_0061,REF34646983,0.0,110.0,58182.81
2024-12-03,2024-12-03,Project payment - Customer_0023,REF45719628,0.0,201.17,58383.98
2024-12-03,2024-12-03,Payment from Customer_0059,REF33216222,0.0,14.55,58398.53
2024-12-03,2024-12-03,Payment from Customer_0040,REF36903134,0.0,111.78,58510.31
2024-12-03,2024-12-03,Invoice payment - Customer_0053,REF49187673,0.0,128.0,58638.31
2024-12-04,2024-12-04,Invoice payment - Customer_0002,REF22916716,0.0,129.01,58767.32
2024-12-04,2024-12-04,Service payment - Customer_0032,REF73915303,0.0,135.4,58902.72
2024-12-04,2024-12-04,Service payment - Customer_0014,REF76006117,0.0,18.0,58920.72
2024-12-04,2024-12-04,Service payment - Customer_0020,REF99477026,0.0,108.88,59029.6
2024-12-04,2024-12-04,Service payment - Customer_0019,REF48553952,0.0,104.46,59134.06
2024-12-04,2024-12-04,Service payment - Customer_0025,REF92564171,0.0,23.66,59157.72
2024-12-04,2024-12-04,Payment from Customer_0028,REF81148729,0.0,86.28,59244.0
2024-12-05,2024-12-05,Service payment - Customer_0040,REF93025296,0.0,103.86,59347.86
2024-12-05,2024-12-05,Project payment - Customer_0007,REF64014365,0.0,67.91,59415.77
2024-12-05,2024-12-05,Invoice payment - Customer_0080,REF77202670,0.0,283.96,59699.73
2024-12-05,2024-12-05,Project payment - Customer_0003,REF49518161,0.0,120.34,59820.07
2024-12-05,2024-12-05,Service payment - Customer_0074,REF55232766,0.0,58.62,59878.69
2024-12-05,2024-12-05,Project payment - Customer_0056,REF33853253,0.0,135.48,60014.17
2024-12-05,2024-12-05,Service payment - Customer_0017,REF86593865,0.0,143.69,60157.86
2024-12-05,2024-12-05,Project payment - Customer_0016,REF15735779,0.0,19.8,60177.66
2024-12-05,2024-12-05,Invoice payment - Customer_0060,REF15850577,0.0,70.0,60247.66
2024-12-05,2024-12-05,Invoice payment - Customer_0051,REF80281449,0.0,148.6,60396.26
2024-12-05,2024-12-05,Payment from Customer_0097,REF85783576,0.0,79.54,60475.8
2024-12-05,2024-12-05,Service payment - Customer_0065,REF77905000,0.0,124.96,60600.76
2024-12-05,2024-12-05,Service payment - Customer_0022,REF79860557,0.0,177.18,60777.94
2024-12-05,2024-12-05,Invoice payment - Customer_0055,REF43864771,0.0,184.56,60962.5
2024-12-05,2024-12-05,Payment from Customer_0066,REF13523164,0.0,109.96,61072.46
2024-12-06,2024-12-06,Payment from Customer_0063,REF80896463,0.0,81.66,61154.12
2024-12-06,2024-12-06,Payment from Customer_0014,REF83423898,0.0,16.58,61170.7
2024-12-06,2024-12-06,Project payment - Customer_0005,REF24058540,0.0,77.05,61247.75
2024-12-06,2024-12-06,Service payment - Customer_0064,REF92158014,0.0,227.79,61475.54
2024-12-06,2024-12-06,Payment from Customer_0053,REF98075068,0.0,189.72,61665.26
2024-12-06,2024-12-06,Payment from Customer_0061,REF23089956,0.0,79.17,61744.43
2024-12-06,2024-12-06,Payment from Customer_0070,REF53954865,0.0,79.63,61824.06
2024-12-06,2024-12-06,Invoice payment - Customer_0058,REF36976189,0.0,88.66,61912.72
2024-12-06,2024-12-06,Payment from Customer_0036,REF10455884,0.0,62.02,61974.74
2024-12-06,2024-12-06,Project payment - Customer_0050,REF62771308,0.0,230.51,62205.25
2024-12-06,2024-12-06,Payment from Customer_0098,REF53602549,0.0,132.95,62338.2
2024-12-06,2024-12-06,Payment from Customer_0066,REF88939760,0.0,128.49,62466.69
2024-12-06,2024-12-06,Payment from Customer_0037,REF58276687,0.0,164.88,62631.57
2024-12-06,2024-12-06,Invoice payment - Customer_0069,REF31279886,0.0,136.78,62768.35
2024-12-06,2024-12-06,Invoice payment - Customer_0071,REF22971407,0.0,205.34,62973.69
2024-12-06,2024-12-06,Service payment - Customer_0094,REF26550842,0.0,225.53,63199.22
2024-12-07,2024-12-07,Payment from Customer_0096,REF75932528,0.0,99.93,63299.15
2024-12-07,2024-12-07,Service payment - Customer_0074,REF57725210,0.0,54.67,63353.82
2024-12-07,2024-12-07,Payment from Customer_0089,REF89383980,0.0,134.48,63488.3
2024-12-07,2024-12-07,Service payment - Customer_0043,REF14284263,0.0,184.06,63672.36
2024-12-07,2024-12-07,Service payment - Customer_0094,REF31494258,0.0,173.43,63845.79
2024-12-07,2024-12-07,Professional Services expense,REF47153252,263.55,0.0,63582.24
2024-12-08,2024-12-08,Service payment - Customer_0012,REF63133246,0.0,171.62,63753.86
2024-12-08,2024-12-08,Project payment - Customer_0044,REF68048919,0.0,72.63,63826.49
2024-12-08,2024-12-08,Inventory purchase,REF61825077,2175.91,0.0,61650.58
2024-12-08,2024-12-08,Invoice payment - Customer_0059,REF27817202,0.0,10.16,61660.74
2024-12-08,2024-12-08,Project payment - Customer_0013,REF12851140,0.0,194.21,61854.95
2024-12-08,2024-12-08,Invoice payment - Customer_0079,REF97842833,0.0,72.85,61927.8
2024-12-08,2024-12-08,Project payment - Customer_0077,REF88974253,0.0,134.54,62062.34
2024-12-09,2024-12-09,Pos Systems expense,REF48596888,137.79,0.0,61924.55
2024-12-09,2024-12-09,Project payment - Customer_0052,REF49473868,0.0,115.94,62040.49
2024-12-09,2024-12-09,Service payment - Customer_0032,REF85179188,0.0,130.54,62171.03
2024-12-09,2024-12-09,Service payment - Customer_0000,REF72421468,0.0,216.2,62387.23
2024-12-09,2024-12-09,Invoice payment - Customer_0071,REF21086074,0.0,280.11,62667.34
2024-12-09,2024-12-09,Project payment - Customer_0096,REF15982490,0.0,132.49,62799.83
2024-12-09,2024-12-09,Invoice payment - Customer_0064,REF65596020,0.0,202.67,63002.5
2024-12-09,2024-12-09,Payment from Customer_0060,REF23512311,0.0,93.2,63095.7
2024-12-09,2024-12-09,Service payment - Customer_0017,REF15931834,0.0,128.44,63224.14
2024-12-09,2024-12-09,Invoice payment - Customer_0003,REF43380391,0.0,148.78,63372.92
2024-12-09,2024-12-09,Invoice payment - Customer_0074,REF68428349,0.0,39.43,63412.35
2024-12-09,2024-12-09,Invoice payment - Customer_0092,REF28633440,0.0,81.98,63494.33
2024-12-09,2024-12-09,Invoice payment - Customer_0075,REF76628115,0.0,141.85,63636.18
2024-12-10,2024-12-10,Payment from Customer_0049,REF87825256,0.0,139.45,63775.63
2024-12-10,2024-12-10,Invoice payment - Customer_0032,REF64428646,0.0,132.51,63908.14
2024-12-10,2024-12-10,Project payment - Customer_0011,REF86222089,0.0,105.99,64014.13
2024-12-10,2024-12-10,Invoice payment - Customer_0083,REF67706680,0.0,97.45,64111.58
2024-12-11,2024-12-11,Service payment - Customer_0032,REF62777456,0.0,127.11,64238.69
2024-12-11,2024-12-11,Invoice payment - Customer_0089,REF20975327,0.0,173.14,64411.83
2024-12-11,2024-12-11,Invoice payment - Customer_0001,REF86290006,0.0,135.87,64547.7
2024-12-11,2024-12-11,Service payment - Customer_0060,REF34722367,0.0,97.85,64645.55
2024-12-11,2024-12-11,Payment from Customer_0079,REF13813448,0.0,85.31,64730.86
2024-12-11,2024-12-11,Payment from Customer_0080,REF14129552,0.0,216.86,64947.72
2024-12-11,2024-12-11,Service payment - Customer_0007,REF55851533,0.0,92.32,65040.04
2024-12-11,2024-12-11,Project payment - Customer_0006,REF97727402,0.0,141.87,65181.91
2024-12-11,2024-12-11,Service payment - Customer_0019,REF63712079,0.0,96.35,65278.26
2024-12-12,2024-12-12,Invoice payment - Customer_0010,REF86915265,0.0,300.49,65578.75
2024-12-12,2024-12-12,Project payment - Customer_0052,REF89776276,0.0,123.75,65702.5
2024-12-12,2024-12-12,Payment from Customer_0028,REF60922217,0.0,76.81,65779.31
2024-12-12,2024-12-12,Service payment - Customer_0068,REF80135224,0.0,145.15,65924.46
2024-12-12,2024-12-12,Service payment - Customer_0015,REF44550161,0.0,50.01,65974.47
2024-12-12,2024-12-12,Service payment - Customer_0006,REF19162098,0.0,135.38,66109.85
2024-12-12,2024-12-12,Invoice payment - Customer_0066,REF57284727,0.0,110.82,66220.67
