transaction_date,value_date,description,reference,debit,credit,balance
2018-02-13,2018-02-13,Training/conference,REF80916487,265.57,0.0,63028.4
2018-02-15,2018-02-15,Service payment - Smith Inc,REF45900239,0.0,785.24,63813.64
2018-02-15,2018-02-15,"Payment from Franklin, Smith and Farrell",REF43514994,0.0,1227.1,65040.74
2018-02-15,2018-02-15,"Payment from Christian, Morris and Weaver",REF36650803,0.0,1079.56,66120.3
2018-02-15,2018-02-15,Project payment - Freeman PLC,REF93391693,0.0,544.33,66664.63
2018-02-15,2018-02-15,"Service payment - Luna, Quinn and Wilson",REF53951732,0.0,530.52,67195.15
2018-02-15,2018-02-15,Invoice payment - Campbell Inc,REF53634541,0.0,966.69,68161.84
2018-02-15,2018-02-15,"Invoice payment - Williams, Martinez and Smith",REF88412992,0.0,777.48,68939.32
2018-02-15,2018-02-15,Payment from Shannon PLC,REF25708478,0.0,590.85,69530.17
2018-02-15,2018-02-15,Business insurance premium,REF94347110,139.59,0.0,69390.58
2018-02-15,2018-02-15,Business meal,REF54437505,264.51,0.0,69126.07
2018-02-21,2018-02-21,Professional software license,REF80196486,218.51,0.0,68907.56
2018-02-23,2018-02-23,Business meal,REF93673140,311.03,0.0,68596.53
2018-03-07,2018-03-07,Business travel,REF65754269,365.27,0.0,68231.26
2018-03-09,2018-03-09,Coworking space rental,REF62867614,350.11,0.0,67881.15
2018-03-11,2018-03-11,Training/conference,REF90760172,133.94,0.0,67747.21
2018-03-15,2018-03-15,Project payment - Freeman PLC,REF51405680,0.0,412.87,68160.08
2018-03-15,2018-03-15,"Invoice payment - Williams, Martinez and Smith",REF83816870,0.0,790.43,68950.51
2018-03-15,2018-03-15,"Project payment - Luna, Quinn and Wilson",REF67581242,0.0,505.17,69455.68
2018-03-15,2018-03-15,Service payment - Smith Inc,REF49681377,0.0,824.93,70280.61
2018-03-15,2018-03-15,Business insurance premium,REF14699274,138.87,0.0,70141.74
2018-03-15,2018-03-15,Invoice payment - Campbell Inc,REF78628842,0.0,1528.86,71670.6
2018-03-15,2018-03-15,"Payment from Franklin, Smith and Farrell",REF97162131,0.0,986.08,72656.68
2018-03-15,2018-03-15,Invoice payment - Shannon PLC,REF24308064,0.0,838.79,73495.47
2018-03-21,2018-03-21,Professional software license,REF48260615,212.56,0.0,73282.91
2018-03-25,2018-03-25,Business meal,REF98460120,194.04,0.0,73088.87
2018-04-06,2018-04-06,Equipment purchase,REF55747434,90.13,0.0,72998.74
2018-04-12,2018-04-12,Business travel,REF55203454,351.9,0.0,72646.84
2018-04-12,2018-04-12,Business meal,REF91559403,291.19,0.0,72355.65
2018-04-15,2018-04-15,"Project payment - Williams, Martinez and Smith",REF35061742,0.0,784.98,73140.63
2018-04-15,2018-04-15,Invoice payment - Freeman PLC,REF90629124,0.0,563.7,73704.33
2018-04-15,2018-04-15,Service payment - Campbell Inc,REF93996805,0.0,1045.9,74750.23
2018-04-15,2018-04-15,Business insurance premium,REF32888832,136.3,0.0,74613.93
2018-04-15,2018-04-15,"Invoice payment - Christian, Morris and Weaver",REF13108510,0.0,1034.14,75648.07
2018-04-15,2018-04-15,Payment from Smith Inc,REF36001784,0.0,760.87,76408.94
2018-04-15,2018-04-15,"Service payment - Luna, Quinn and Wilson",REF33347725,0.0,689.23,77098.17
2018-04-18,2018-04-18,Training/conference,REF97581389,246.75,0.0,76851.42
2018-04-18,2018-04-18,Business travel,REF98436759,299.56,0.0,76551.86
2018-04-18,2018-04-18,Business meal,REF45577972,187.64,0.0,76364.22
2018-04-19,2018-04-19,Business meal,REF20032207,321.42,0.0,76042.8
2018-04-21,2018-04-21,Professional software license,REF52464315,197.61,0.0,75845.19
2018-04-22,2018-04-22,Training/conference,REF75629543,301.39,0.0,75543.8
2018-04-27,2018-04-27,Coworking space rental,REF63531356,262.56,0.0,75281.24
2018-04-28,2018-04-28,Accounting expense,REF52486030,252.9,0.0,75028.34
2018-05-05,2018-05-05,Marketing expenses,REF71962025,295.47,0.0,74732.87
2018-05-15,2018-05-15,"Project payment - Luna, Quinn and Wilson",REF58114113,0.0,501.51,75234.38
2018-05-15,2018-05-15,Payment from Shannon PLC,REF65173184,0.0,722.11,75956.49
2018-05-15,2018-05-15,"Invoice payment - Christian, Morris and Weaver",REF77776882,0.0,768.5,76724.99
2018-05-15,2018-05-15,Payment from Campbell Inc,REF52637952,0.0,976.17,77701.16
2018-05-15,2018-05-15,Project payment - Freeman PLC,REF60711540,0.0,545.32,78246.48
2018-05-15,2018-05-15,"Service payment - Williams, Martinez and Smith",REF30466944,0.0,625.48,78871.96
2018-05-15,2018-05-15,Business insurance premium,REF69462556,131.04,0.0,78740.92
2018-05-15,2018-05-15,Payment from Smith Inc,REF78052835,0.0,786.59,79527.51
2018-05-15,2018-05-15,"Service payment - Franklin, Smith and Farrell",REF11722912,0.0,1280.69,80808.2
2018-05-19,2018-05-19,Training/conference,REF14214528,148.12,0.0,80660.08
2018-05-21,2018-05-21,Professional software license,REF44940560,172.82,0.0,80487.26
2018-05-26,2018-05-26,Business meal,REF63958530,202.4,0.0,80284.86
2018-05-27,2018-05-27,Business meal,REF56319040,94.37,0.0,80190.49
2018-05-29,2018-05-29,Accounting expense,REF19934667,100.39,0.0,80090.1
2018-06-03,2018-06-03,Coworking space rental,REF73318251,130.09,0.0,79960.01
2018-06-07,2018-06-07,Training/conference,REF64729591,265.67,0.0,79694.34
2018-06-11,2018-06-11,Business travel,REF57409635,423.31,0.0,79271.03
2018-06-12,2018-06-12,Accounting expense,REF80065199,137.42,0.0,79133.61
2018-06-15,2018-06-15,Business insurance premium,REF40348606,110.59,0.0,79023.02
2018-06-15,2018-06-15,Payment from Campbell Inc,REF50993832,0.0,979.09,80002.11
2018-06-15,2018-06-15,Project payment - Shannon PLC,REF33186654,0.0,424.99,80427.1
2018-06-15,2018-06-15,"Payment from Luna, Quinn and Wilson",REF77394849,0.0,534.89,80961.99
2018-06-15,2018-06-15,Payment from Smith Inc,REF56633337,0.0,473.36,81435.35
2018-06-15,2018-06-15,Invoice payment - Freeman PLC,REF48472679,0.0,356.22,81791.57
2018-06-15,2018-06-15,"Project payment - Williams, Martinez and Smith",REF41884806,0.0,788.59,82580.16
2018-06-15,2018-06-15,"Project payment - Christian, Morris and Weaver",REF74783272,0.0,836.85,83417.01
2018-06-16,2018-06-16,Coworking space rental,REF35194567,217.62,0.0,83199.39
2018-06-19,2018-06-19,Accounting expense,REF42614344,279.22,0.0,82920.17
2018-06-21,2018-06-21,Professional software license,REF72561723,146.92,0.0,82773.25
2018-06-22,2018-06-22,Training/conference,REF49427797,83.94,0.0,82689.31
2018-06-25,2018-06-25,Business travel,REF87740187,422.52,0.0,82266.79
2018-06-26,2018-06-26,Business travel,REF28631502,533.22,0.0,81733.57
2018-07-06,2018-07-06,Business meal,REF55336354,90.96,0.0,81642.61
2018-07-13,2018-07-13,Equipment purchase,REF59812160,143.64,0.0,81498.97
2018-07-15,2018-07-15,Payment from Shannon PLC,REF86878055,0.0,578.86,82077.83
2018-07-15,2018-07-15,"Service payment - Luna, Quinn and Wilson",REF10966411,0.0,375.26,82453.09
2018-07-15,2018-07-15,Service payment - Freeman PLC,REF87853734,0.0,421.15,82874.24
2018-07-15,2018-07-15,Business insurance premium,REF58836726,92.02,0.0,82782.22
2018-07-15,2018-07-15,"Project payment - Franklin, Smith and Farrell",REF12730840,0.0,872.59,83654.81
2018-07-15,2018-07-15,Payment from Smith Inc,REF49759730,0.0,476.58,84131.39
2018-07-15,2018-07-15,Payment from Campbell Inc,REF97890410,0.0,695.72,84827.11
2018-07-15,2018-07-15,"Service payment - Williams, Martinez and Smith",REF95260149,0.0,715.09,85542.2
2018-07-15,2018-07-15,"Payment from Christian, Morris and Weaver",REF37192927,0.0,593.4,86135.6
2018-07-19,2018-07-19,Training/conference,REF73412575,166.36,0.0,85969.24
2018-07-21,2018-07-21,Professional software license,REF75861269,160.91,0.0,85808.33
2018-07-24,2018-07-24,Business travel,REF10391365,65.72,0.0,85742.61
2018-07-28,2018-07-28,Training/conference,REF30269897,134.52,0.0,85608.09
2018-07-29,2018-07-29,Training/conference,REF92855205,110.03,0.0,85498.06
2018-08-01,2018-08-01,Business meal,REF16981798,134.37,0.0,85363.69
2018-08-02,2018-08-02,Accounting expense,REF70115031,151.98,0.0,85211.71
2018-08-12,2018-08-12,Marketing expenses,REF54270134,331.53,0.0,84880.18
2018-08-15,2018-08-15,"Project payment - Luna, Quinn and Wilson",REF37767816,0.0,542.02,85422.2
2018-08-15,2018-08-15,Service payment - Smith Inc,REF44650433,0.0,544.12,85966.32
2018-08-15,2018-08-15,Service payment - Shannon PLC,REF18734002,0.0,636.17,86602.49
2018-08-15,2018-08-15,"Payment from Williams, Martinez and Smith",REF41768743,0.0,753.34,87355.83
2018-08-15,2018-08-15,Payment from Freeman PLC,REF24797918,0.0,250.5,87606.33
2018-08-15,2018-08-15,"Project payment - Franklin, Smith and Farrell",REF87333844,0.0,1228.85,88835.18
2018-08-15,2018-08-15,"Payment from Christian, Morris and Weaver",REF25543898,0.0,597.71,89432.89
2018-08-15,2018-08-15,Project payment - Campbell Inc,REF73114440,0.0,721.76,90154.65
2018-08-15,2018-08-15,Business insurance premium,REF55281245,112.42,0.0,90042.23
2018-08-16,2018-08-16,Training/conference,REF19786663,52.48,0.0,89989.75
2018-08-21,2018-08-21,Professional software license,REF43521463,192.12,0.0,89797.63
2018-09-03,2018-09-03,Business meal,REF11466058,125.18,0.0,89672.45
2018-09-05,2018-09-05,Business meal,REF84037402,67.61,0.0,89604.84
2018-09-07,2018-09-07,Business travel,REF65241052,450.6,0.0,89154.24
2018-09-12,2018-09-12,Training/conference,REF85871425,323.3,0.0,88830.94
2018-09-15,2018-09-15,"Payment from Williams, Martinez and Smith",REF60739241,0.0,973.46,89804.4
2018-09-15,2018-09-15,Invoice payment - Smith Inc,REF12288920,0.0,831.04,90635.44
2018-09-15,2018-09-15,"Invoice payment - Luna, Quinn and Wilson",REF92274447,0.0,628.43,91263.87
2018-09-15,2018-09-15,Payment from Campbell Inc,REF14798086,0.0,1152.74,92416.61
2018-09-15,2018-09-15,"Payment from Christian, Morris and Weaver",REF80275594,0.0,973.08,93389.69
2018-09-15,2018-09-15,Business insurance premium,REF45602381,154.26,0.0,93235.43
2018-09-15,2018-09-15,Payment from Freeman PLC,REF29801010,0.0,503.6,93739.03
2018-09-15,2018-09-15,Invoice payment - Shannon PLC,REF88828632,0.0,758.57,94497.6
2018-09-17,2018-09-17,Training/conference,REF40235948,291.52,0.0,94206.08
2018-09-20,2018-09-20,Accounting expense,REF66820725,203.84,0.0,94002.24
2018-09-20,2018-09-20,Training/conference,REF98044398,238.77,0.0,93763.47
2018-09-21,2018-09-21,Professional software license,REF13806506,226.54,0.0,93536.93
2018-09-29,2018-09-29,Coworking space rental,REF40745483,518.03,0.0,93018.9
2018-10-05,2018-10-05,Training/conference,REF98301088,316.35,0.0,92702.55
2018-10-08,2018-10-08,Coworking space rental,REF88046252,325.16,0.0,92377.39
2018-10-10,2018-10-10,Business meal,REF79841919,201.85,0.0,92175.54
2018-10-11,2018-10-11,Equipment purchase,REF48958958,150.44,0.0,92025.1
2018-10-15,2018-10-15,Project payment - Shannon PLC,REF10371795,0.0,1049.87,93074.97
2018-10-15,2018-10-15,"Project payment - Luna, Quinn and Wilson",REF92105970,0.0,918.42,93993.39
2018-10-15,2018-10-15,"Invoice payment - Christian, Morris and Weaver",REF90571613,0.0,936.31,94929.7
2018-10-15,2018-10-15,Business insurance premium,REF74337786,165.66,0.0,94764.04
2018-10-15,2018-10-15,Service payment - Freeman PLC,REF96837056,0.0,493.93,95257.97
2018-10-15,2018-10-15,"Invoice payment - Franklin, Smith and Farrell",REF21251255,0.0,1555.34,96813.31
2018-10-15,2018-10-15,Project payment - Campbell Inc,REF99507082,0.0,1302.27,98115.58
2018-10-19,2018-10-19,Business travel,REF92260043,402.09,0.0,97713.49
2018-10-21,2018-10-21,Professional software license,REF94058327,259.77,0.0,97453.72
2018-10-26,2018-10-26,Marketing expenses,REF27569551,359.36,0.0,97094.36
2018-10-26,2018-10-26,Business meal,REF66096994,279.08,0.0,96815.28
2018-11-04,2018-11-04,Business travel,REF83651828,402.23,0.0,96413.05
2018-11-05,2018-11-05,Equipment purchase,REF23094242,220.25,0.0,96192.8
2018-11-10,2018-11-10,Business travel,REF79086043,575.97,0.0,95616.83
2018-11-10,2018-11-10,Equipment purchase,REF28730156,188.5,0.0,95428.33
2018-11-14,2018-11-14,Marketing expenses,REF60092267,293.39,0.0,95134.94
2018-11-15,2018-11-15,Service payment - Shannon PLC,REF49966576,0.0,847.22,95982.16
2018-11-15,2018-11-15,Payment from Smith Inc,REF67568932,0.0,628.25,96610.41
2018-11-15,2018-11-15,Business insurance premium,REF98955450,160.84,0.0,96449.57
2018-11-15,2018-11-15,"Invoice payment - Williams, Martinez and Smith",REF24809531,0.0,1002.34,97451.91
2018-11-15,2018-11-15,"Project payment - Luna, Quinn and Wilson",REF49628003,0.0,651.58,98103.49
2018-11-15,2018-11-15,Payment from Campbell Inc,REF84005788,0.0,1000.72,99104.21
2018-11-15,2018-11-15,"Payment from Christian, Morris and Weaver",REF89969795,0.0,897.11,100001.32
2018-11-15,2018-11-15,"Invoice payment - Franklin, Smith and Farrell",REF11124739,0.0,1662.02,101663.34
2018-11-17,2018-11-17,Business meal,REF37737260,185.08,0.0,101478.26
2018-11-21,2018-11-21,Professional software license,REF79963179,192.49,0.0,101285.77
2018-11-23,2018-11-23,Training/conference,REF33299824,324.36,0.0,100961.41
2018-11-24,2018-11-24,Marketing expenses,REF27379173,310.62,0.0,100650.79
2018-12-01,2018-12-01,Accounting expense,REF77640877,165.55,0.0,100485.24
2018-12-02,2018-12-02,Business meal,REF59368430,215.98,0.0,100269.26
2018-12-07,2018-12-07,Equipment purchase,REF98513000,163.86,0.0,100105.4
2018-12-15,2018-12-15,Service payment - Smith Inc,REF62026548,0.0,588.26,100693.66
2018-12-15,2018-12-15,"Service payment - Luna, Quinn and Wilson",REF86411933,0.0,484.62,101178.28
2018-12-15,2018-12-15,"Service payment - Williams, Martinez and Smith",REF97886657,0.0,827.79,102006.07
2018-12-15,2018-12-15,"Payment from Christian, Morris and Weaver",REF40257414,0.0,679.58,102685.65
2018-12-15,2018-12-15,"Invoice payment - Franklin, Smith and Farrell",REF62224420,0.0,1195.94,103881.59
2018-12-15,2018-12-15,Service payment - Shannon PLC,REF84719990,0.0,721.66,104603.25
2018-12-15,2018-12-15,Service payment - Campbell Inc,REF31362305,0.0,1099.56,105702.81
2018-12-15,2018-12-15,Service payment - Freeman PLC,REF46224268,0.0,417.03,106119.84
2018-12-15,2018-12-15,Business insurance premium,REF74530474,124.4,0.0,105995.44
2018-12-18,2018-12-18,Business travel,REF79388512,424.07,0.0,105571.37
2018-12-21,2018-12-21,Professional software license,REF63668176,199.58,0.0,105371.79
2018-12-29,2018-12-29,Business meal,REF41675246,284.87,0.0,105086.92
2019-01-02,2019-01-02,Marketing expenses,REF33487628,435.8,0.0,104651.12
2019-01-10,2019-01-10,Business travel,REF43724082,649.45,0.0,104001.67
2019-01-12,2019-01-12,Marketing expenses,REF57398995,353.0,0.0,103648.67
2019-01-15,2019-01-15,"Service payment - Williams, Martinez and Smith",REF80945146,0.0,988.7,104637.37
2019-01-15,2019-01-15,Payment from Shannon PLC,REF28959743,0.0,1048.99,105686.36
2019-01-15,2019-01-15,"Invoice payment - Franklin, Smith and Farrell",REF56287413,0.0,1470.07,107156.43
2019-01-15,2019-01-15,"Payment from Luna, Quinn and Wilson",REF48236285,0.0,814.69,107971.12
2019-01-15,2019-01-15,Payment from Smith Inc,REF75686700,0.0,472.15,108443.27
2019-01-15,2019-01-15,Service payment - Freeman PLC,REF15872911,0.0,626.39,109069.66
2019-01-15,2019-01-15,"Payment from Christian, Morris and Weaver",REF83238558,0.0,1034.24,110103.9
2019-01-15,2019-01-15,Business insurance premium,REF87918019,170.94,0.0,109932.96
2019-01-15,2019-01-15,Invoice payment - Campbell Inc,REF10702348,0.0,1143.98,111076.94
2019-01-21,2019-01-21,Professional software license,REF94417516,294.51,0.0,110782.43
2019-02-08,2019-02-08,Business travel,REF32206519,292.15,0.0,110490.28
2019-02-08,2019-02-08,Coworking space rental,REF94015819,277.2,0.0,110213.08
2019-02-09,2019-02-09,Equipment purchase,REF98933140,274.17,0.0,109938.91
2019-02-12,2019-02-12,Business travel,REF97780978,592.89,0.0,109346.02
2019-02-15,2019-02-15,Project payment - Shannon PLC,REF17652968,0.0,846.43,110192.45
2019-02-15,2019-02-15,Payment from Freeman PLC,REF10515999,0.0,600.24,110792.69
2019-02-15,2019-02-15,Project payment - Campbell Inc,REF89051461,0.0,1242.58,112035.27
2019-02-15,2019-02-15,"Project payment - Franklin, Smith and Farrell",REF97098320,0.0,1212.45,113247.72
2019-02-15,2019-02-15,Project payment - Smith Inc,REF96772992,0.0,785.53,114033.25
2019-02-15,2019-02-15,"Project payment - Luna, Quinn and Wilson",REF22307141,0.0,746.96,114780.21
2019-02-15,2019-02-15,"Service payment - Christian, Morris and Weaver",REF41098768,0.0,881.07,115661.28
2019-02-15,2019-02-15,Business insurance premium,REF29871768,154.22,0.0,115507.06
2019-02-21,2019-02-21,Professional software license,REF69981282,235.79,0.0,115271.27
2019-02-23,2019-02-23,Business travel,REF40769415,387.69,0.0,114883.58
2019-02-24,2019-02-24,Business travel,REF43222253,559.1,0.0,114324.48
2019-02-24,2019-02-24,Marketing expenses,REF56161435,348.11,0.0,113976.37
2019-02-28,2019-02-28,Coworking space rental,REF52565144,510.83,0.0,113465.54
2019-03-02,2019-03-02,Business meal,REF69671613,162.73,0.0,113302.81
2019-03-03,2019-03-03,Business meal,REF86241816,192.0,0.0,113110.81
2019-03-07,2019-03-07,Equipment purchase,REF53647387,131.28,0.0,112979.53
2019-03-08,2019-03-08,Accounting expense,REF49609706,318.8,0.0,112660.73
2019-03-10,2019-03-10,Equipment purchase,REF44585518,213.47,0.0,112447.26
2019-03-15,2019-03-15,"Project payment - Williams, Martinez and Smith",REF77160974,0.0,779.88,113227.14
2019-03-15,2019-03-15,"Payment from Franklin, Smith and Farrell",REF99569376,0.0,1277.11,114504.25
2019-03-15,2019-03-15,Business insurance premium,REF24544856,139.11,0.0,114365.14
2019-03-15,2019-03-15,Project payment - Shannon PLC,REF38522909,0.0,907.78,115272.92
2019-03-15,2019-03-15,Invoice payment - Freeman PLC,REF29042268,0.0,572.48,115845.4
2019-03-15,2019-03-15,Invoice payment - Campbell Inc,REF54561536,0.0,1241.19,117086.59
2019-03-15,2019-03-15,"Payment from Luna, Quinn and Wilson",REF10277081,0.0,634.88,117721.47
2019-03-15,2019-03-15,Payment from Smith Inc,REF11905765,0.0,740.9,118462.37
2019-03-15,2019-03-15,"Service payment - Christian, Morris and Weaver",REF10974182,0.0,849.76,119312.13
2019-03-18,2019-03-18,Business travel,REF49436774,529.57,0.0,118782.56
2019-03-21,2019-03-21,Professional software license,REF87208878,210.84,0.0,118571.72
2019-03-23,2019-03-23,Equipment purchase,REF69045962,209.13,0.0,118362.59
2019-03-24,2019-03-24,Business meal,REF38264107,202.41,0.0,118160.18
2019-04-14,2019-04-14,Business meal,REF20082921,237.45,0.0,117922.73
2019-04-15,2019-04-15,Business meal,REF96098646,152.58,0.0,117770.15
2019-04-15,2019-04-15,"Service payment - Franklin, Smith and Farrell",REF30510784,0.0,1633.78,119403.93
2019-04-15,2019-04-15,Project payment - Smith Inc,REF28562703,0.0,823.05,120226.98
2019-04-15,2019-04-15,"Invoice payment - Williams, Martinez and Smith",REF26514193,0.0,656.71,120883.69
2019-04-15,2019-04-15,Project payment - Shannon PLC,REF58828277,0.0,653.55,121537.24
2019-04-15,2019-04-15,Invoice payment - Freeman PLC,REF46698171,0.0,463.4,122000.64
2019-04-15,2019-04-15,Business insurance premium,REF17388705,158.69,0.0,121841.95
2019-04-15,2019-04-15,"Project payment - Christian, Morris and Weaver",REF43285108,0.0,989.9,122831.85
2019-04-15,2019-04-15,Project payment - Campbell Inc,REF57466907,0.0,908.93,123740.78
2019-04-19,2019-04-19,Business travel,REF12952267,377.8,0.0,123362.98
2019-04-21,2019-04-21,Business travel,REF84776828,421.33,0.0,122941.65
2019-04-21,2019-04-21,Professional software license,REF91327342,179.19,0.0,122762.46
2019-04-28,2019-04-28,Business meal,REF13675513,345.4,0.0,122417.06
